"data_type","synthetic_source","transaction_id","user_id","transaction_date","transaction_type","transaction_role","amount","currency","income_record_id","investment_id","capital_gain_id","reconciliation_status"
"synthetic","generated_for_testing","TXN00646","USR0046","2026-01-07","investment_sale","investment_disposal","91502","INR","INCX0046sale","INV0046",,"matched"
"synthetic","generated_for_testing","TXN00647","USR0047","2026-01-08","rent_receipt","income_receipt","91639","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00648","USR0048","2026-01-09","salary_credit","income_receipt","91776","INR","INC004801",,,"matched"
"synthetic","generated_for_testing","TXN00649","USR0049","2026-01-10","bank_interest_credit","income_receipt","91913","INR","INC004902",,,"matched"
"synthetic","generated_for_testing","TXN00650","USR0050","2026-01-11","freelance_receipt","income_receipt","92050","INR",,,,"review"
"synthetic","generated_for_testing","TXN00651","USR0001","2026-01-12","investment_purchase","investment_acquisition","92187","INR","INCX0001purchase",,,"matched"
"synthetic","generated_for_testing","TXN00652","USR0002","2026-01-13","investment_sale","investment_disposal","92324","INR","INCX0002sale","INV0002",,"matched"
"synthetic","generated_for_testing","TXN00653","USR0003","2026-01-14","rent_receipt","income_receipt","92461","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00654","USR0004","2026-01-15","salary_credit","income_receipt","92598","INR","INC000401",,,"matched"
"synthetic","generated_for_testing","TXN00655","USR0005","2026-01-16","bank_interest_credit","income_receipt","92735","INR","INC000502",,,"review"
"synthetic","generated_for_testing","TXN00656","USR0006","2026-01-17","freelance_receipt","income_receipt","92872","INR","INC000603",,,"matched"
"synthetic","generated_for_testing","TXN00657","USR0007","2026-01-18","investment_purchase","investment_acquisition","3009","INR","INCX0007purchase",,,"matched"
"synthetic","generated_for_testing","TXN00658","USR0008","2026-01-19","investment_sale","investment_disposal","3146","INR","INCX0008sale","INV0008","CG0008","matched"
"synthetic","generated_for_testing","TXN00659","USR0009","2026-01-20","rent_receipt","income_receipt","3283","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00660","USR0010","2026-01-21","salary_credit","income_receipt","3420","INR","INC001001",,,"review"
"synthetic","generated_for_testing","TXN00661","USR0011","2026-01-22","bank_interest_credit","income_receipt","3557","INR","INC001102",,,"matched"
"synthetic","generated_for_testing","TXN00662","USR0012","2026-01-23","freelance_receipt","income_receipt","3694","INR","INC001203",,,"matched"
"synthetic","generated_for_testing","TXN00663","USR0013","2026-01-24","investment_purchase","investment_acquisition","3831","INR","INCX0013purchase",,,"matched"
"synthetic","generated_for_testing","TXN00664","USR0014","2026-01-25","investment_sale","investment_disposal","3968","INR","INCX0014sale","INV0014",,"matched"
"synthetic","generated_for_testing","TXN00665","USR0015","2026-01-26","rent_receipt","income_receipt","4105","INR",,,,"review"
"synthetic","generated_for_testing","TXN00666","USR0016","2026-01-27","salary_credit","income_receipt","4242","INR","INC001601",,,"matched"
"synthetic","generated_for_testing","TXN00667","USR0017","2026-01-28","bank_interest_credit","income_receipt","4379","INR","INC001702",,,"matched"
"synthetic","generated_for_testing","TXN00668","USR0018","2026-01-29","freelance_receipt","income_receipt","4516","INR","INC001803",,,"matched"
"synthetic","generated_for_testing","TXN00669","USR0019","2026-01-30","investment_purchase","investment_acquisition","4653","INR","INCX0019purchase",,,"matched"
"synthetic","generated_for_testing","TXN00670","USR0020","2026-01-31","investment_sale","investment_disposal","4790","INR","INCX0020sale","INV0020","CG0020","review"
"synthetic","generated_for_testing","TXN00671","USR0021","2026-02-01","rent_receipt","income_receipt","4927","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00672","USR0022","2026-02-02","salary_credit","income_receipt","5064","INR","INC002201",,,"matched"
"synthetic","generated_for_testing","TXN00673","USR0023","2026-02-03","bank_interest_credit","income_receipt","5201","INR","INC002302",,,"matched"
"synthetic","generated_for_testing","TXN00674","USR0024","2026-02-04","freelance_receipt","income_receipt","5338","INR","INC002403",,,"matched"
"synthetic","generated_for_testing","TXN00675","USR0025","2026-02-05","investment_purchase","investment_acquisition","5475","INR","INCX0025purchase",,,"review"
"synthetic","generated_for_testing","TXN00676","USR0026","2026-02-06","investment_sale","investment_disposal","5612","INR","INCX0026sale","INV0026",,"matched"
"synthetic","generated_for_testing","TXN00677","USR0027","2026-02-07","rent_receipt","income_receipt","5749","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00678","USR0028","2026-02-08","salary_credit","income_receipt","5886","INR","INC002801",,,"matched"
"synthetic","generated_for_testing","TXN00679","USR0029","2026-02-09","bank_interest_credit","income_receipt","6023","INR","INC002902",,,"matched"
"synthetic","generated_for_testing","TXN00680","USR0030","2026-02-10","freelance_receipt","income_receipt","6160","INR","INC003003",,,"review"
"synthetic","generated_for_testing","TXN00681","USR0031","2026-02-11","investment_purchase","investment_acquisition","6297","INR","INCX0031purchase",,,"matched"
"synthetic","generated_for_testing","TXN00682","USR0032","2026-02-12","investment_sale","investment_disposal","6434","INR","INCX0032sale","INV0032","CG0032","matched"
"synthetic","generated_for_testing","TXN00683","USR0033","2026-02-13","rent_receipt","income_receipt","6571","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00684","USR0034","2026-02-14","salary_credit","income_receipt","6708","INR","INC003401",,,"matched"
"synthetic","generated_for_testing","TXN00685","USR0035","2026-02-15","bank_interest_credit","income_receipt","6845","INR","INC003502",,,"review"
"synthetic","generated_for_testing","TXN00686","USR0036","2026-02-16","freelance_receipt","income_receipt","6982","INR","INC003603",,,"matched"
"synthetic","generated_for_testing","TXN00687","USR0037","2026-02-17","investment_purchase","investment_acquisition","7119","INR","INCX0037purchase",,,"matched"
"synthetic","generated_for_testing","TXN00688","USR0038","2026-02-18","investment_sale","investment_disposal","7256","INR","INCX0038sale","INV0038",,"matched"
"synthetic","generated_for_testing","TXN00689","USR0039","2026-02-19","rent_receipt","income_receipt","7393","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00690","USR0040","2026-02-20","salary_credit","income_receipt","7530","INR","INC004001",,,"review"
"synthetic","generated_for_testing","TXN00691","USR0041","2026-02-21","bank_interest_credit","income_receipt","7667","INR","INC004102",,,"matched"
"synthetic","generated_for_testing","TXN00692","USR0042","2026-02-22","freelance_receipt","income_receipt","7804","INR","INC004203",,,"matched"
"synthetic","generated_for_testing","TXN00693","USR0043","2026-02-23","investment_purchase","investment_acquisition","7941","INR","INCX0043purchase",,,"matched"
"synthetic","generated_for_testing","TXN00694","USR0044","2026-02-24","investment_sale","investment_disposal","8078","INR","INCX0044sale","INV0044","CG0044","matched"
"synthetic","generated_for_testing","TXN00695","USR0045","2026-02-25","rent_receipt","income_receipt","8215","INR",,,,"review"
"synthetic","generated_for_testing","TXN00696","USR0046","2026-02-26","salary_credit","income_receipt","8352","INR","INC004601",,,"matched"
"synthetic","generated_for_testing","TXN00697","USR0047","2026-02-27","bank_interest_credit","income_receipt","8489","INR","INC004702",,,"matched"
"synthetic","generated_for_testing","TXN00698","USR0048","2026-02-28","freelance_receipt","income_receipt","8626","INR","INC004803",,,"matched"
"synthetic","generated_for_testing","TXN00699","USR0049","2026-03-01","investment_purchase","investment_acquisition","8763","INR","INCX0049purchase",,,"matched"
"synthetic","generated_for_testing","TXN00700","USR0050","2026-03-02","investment_sale","investment_disposal","8900","INR","INCX0050sale","INV0050",,"review"
"synthetic","generated_for_testing","TXN00701","USR0001","2026-03-03","rent_receipt","income_receipt","9037","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00702","USR0002","2026-03-04","salary_credit","income_receipt","9174","INR","INC000201",,,"matched"
"synthetic","generated_for_testing","TXN00703","USR0003","2026-03-05","bank_interest_credit","income_receipt","9311","INR","INC000302",,,"matched"
"synthetic","generated_for_testing","TXN00704","USR0004","2026-03-06","freelance_receipt","income_receipt","9448","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00705","USR0005","2026-03-07","investment_purchase","investment_acquisition","9585","INR","INCX0005purchase",,,"review"
"synthetic","generated_for_testing","TXN00706","USR0006","2026-03-08","investment_sale","investment_disposal","9722","INR","INCX0006sale","INV0006",,"matched"
"synthetic","generated_for_testing","TXN00707","USR0007","2026-03-09","rent_receipt","income_receipt","9859","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00708","USR0008","2026-03-10","salary_credit","income_receipt","9996","INR","INC000801",,,"matched"
"synthetic","generated_for_testing","TXN00709","USR0009","2026-03-11","bank_interest_credit","income_receipt","10133","INR","INC000902",,,"matched"
"synthetic","generated_for_testing","TXN00710","USR0010","2026-03-12","freelance_receipt","income_receipt","10270","INR",,,,"review"
"synthetic","generated_for_testing","TXN00711","USR0011","2026-03-13","investment_purchase","investment_acquisition","10407","INR","INCX0011purchase",,,"matched"
"synthetic","generated_for_testing","TXN00712","USR0012","2026-03-14","investment_sale","investment_disposal","10544","INR","INCX0012sale","INV0012","CG0012","matched"
"synthetic","generated_for_testing","TXN00713","USR0013","2026-03-15","rent_receipt","income_receipt","10681","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00714","USR0014","2026-03-16","salary_credit","income_receipt","10818","INR","INC001401",,,"matched"
"synthetic","generated_for_testing","TXN00715","USR0015","2026-03-17","bank_interest_credit","income_receipt","10955","INR","INC001502",,,"review"
"synthetic","generated_for_testing","TXN00716","USR0016","2026-03-18","freelance_receipt","income_receipt","11092","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00717","USR0017","2026-03-19","investment_purchase","investment_acquisition","11229","INR","INCX0017purchase",,,"matched"
"synthetic","generated_for_testing","TXN00718","USR0018","2026-03-20","investment_sale","investment_disposal","11366","INR","INCX0018sale","INV0018",,"matched"
"synthetic","generated_for_testing","TXN00719","USR0019","2026-03-21","rent_receipt","income_receipt","11503","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00720","USR0020","2026-03-22","salary_credit","income_receipt","11640","INR","INC002001",,,"review"
"synthetic","generated_for_testing","TXN00721","USR0021","2026-03-23","bank_interest_credit","income_receipt","11777","INR","INC002102",,,"matched"
"synthetic","generated_for_testing","TXN00722","USR0022","2026-03-24","freelance_receipt","income_receipt","11914","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00723","USR0023","2026-03-25","investment_purchase","investment_acquisition","12051","INR","INCX0023purchase",,,"matched"
"synthetic","generated_for_testing","TXN00724","USR0024","2026-03-26","investment_sale","investment_disposal","12188","INR","INCX0024sale","INV0024","CG0024","matched"
"synthetic","generated_for_testing","TXN00725","USR0025","2026-03-27","rent_receipt","income_receipt","12325","INR","INC002503",,,"review"
"synthetic","generated_for_testing","TXN00726","USR0026","2026-03-28","salary_credit","income_receipt","12462","INR","INC002601",,,"matched"
"synthetic","generated_for_testing","TXN00727","USR0027","2026-03-29","bank_interest_credit","income_receipt","12599","INR","INC002702",,,"matched"
"synthetic","generated_for_testing","TXN00728","USR0028","2026-03-30","freelance_receipt","income_receipt","12736","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00729","USR0029","2026-03-31","investment_purchase","investment_acquisition","12873","INR","INCX0029purchase",,,"matched"
"synthetic","generated_for_testing","TXN00730","USR0030","2025-04-01","investment_sale","investment_disposal","13010","INR","INCX0030sale","INV0030",,"review"
"synthetic","generated_for_testing","TXN00731","USR0031","2025-04-02","rent_receipt","income_receipt","13147","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00732","USR0032","2025-04-03","salary_credit","income_receipt","13284","INR","INC003201",,,"matched"
"synthetic","generated_for_testing","TXN00733","USR0033","2025-04-04","bank_interest_credit","income_receipt","13421","INR","INC003302",,,"matched"
"synthetic","generated_for_testing","TXN00734","USR0034","2025-04-05","freelance_receipt","income_receipt","13558","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00735","USR0035","2025-04-06","investment_purchase","investment_acquisition","13695","INR","INCX0035purchase",,,"review"
"synthetic","generated_for_testing","TXN00736","USR0036","2025-04-07","investment_sale","investment_disposal","13832","INR","INCX0036sale","INV0036","CG0036","matched"
"synthetic","generated_for_testing","TXN00737","USR0037","2025-04-08","rent_receipt","income_receipt","13969","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00738","USR0038","2025-04-09","salary_credit","income_receipt","14106","INR","INC003801",,,"matched"
"synthetic","generated_for_testing","TXN00739","USR0039","2025-04-10","bank_interest_credit","income_receipt","14243","INR","INC003902",,,"matched"
"synthetic","generated_for_testing","TXN00740","USR0040","2025-04-11","freelance_receipt","income_receipt","14380","INR",,,,"review"
"synthetic","generated_for_testing","TXN00741","USR0041","2025-04-12","investment_purchase","investment_acquisition","14517","INR","INCX0041purchase",,,"matched"
"synthetic","generated_for_testing","TXN00742","USR0042","2025-04-13","investment_sale","investment_disposal","14654","INR","INCX0042sale","INV0042",,"matched"
"synthetic","generated_for_testing","TXN00743","USR0043","2025-04-14","rent_receipt","income_receipt","14791","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00744","USR0044","2025-04-15","salary_credit","income_receipt","14928","INR","INC004401",,,"matched"
"synthetic","generated_for_testing","TXN00745","USR0045","2025-04-16","bank_interest_credit","income_receipt","15065","INR","INC004502",,,"review"
"synthetic","generated_for_testing","TXN00746","USR0046","2025-04-17","freelance_receipt","income_receipt","15202","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00747","USR0047","2025-04-18","investment_purchase","investment_acquisition","15339","INR","INCX0047purchase",,,"matched"
"synthetic","generated_for_testing","TXN00748","USR0048","2025-04-19","investment_sale","investment_disposal","15476","INR","INCX0048sale","INV0048","CG0048","matched"
"synthetic","generated_for_testing","TXN00749","USR0049","2025-04-20","rent_receipt","income_receipt","15613","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00750","USR0050","2025-04-21","salary_credit","income_receipt","15750","INR","INC005001",,,"review"
"synthetic","generated_for_testing","TXN00751","USR0001","2025-04-22","bank_interest_credit","income_receipt","15887","INR","INC000102",,,"matched"
"synthetic","generated_for_testing","TXN00752","USR0002","2025-04-23","freelance_receipt","income_receipt","16024","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00753","USR0003","2025-04-24","investment_purchase","investment_acquisition","16161","INR","INCX0003purchase",,,"matched"
"synthetic","generated_for_testing","TXN00754","USR0004","2025-04-25","investment_sale","investment_disposal","16298","INR","INCX0004sale","INV0004","CG0004","matched"
"synthetic","generated_for_testing","TXN00755","USR0005","2025-04-26","rent_receipt","income_receipt","16435","INR","INC000503",,,"review"
"synthetic","generated_for_testing","TXN00756","USR0006","2025-04-27","salary_credit","income_receipt","16572","INR","INC000601",,,"matched"
"synthetic","generated_for_testing","TXN00757","USR0007","2025-04-28","bank_interest_credit","income_receipt","16709","INR","INC000702",,,"matched"
"synthetic","generated_for_testing","TXN00758","USR0008","2025-04-29","freelance_receipt","income_receipt","16846","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00759","USR0009","2025-04-30","investment_purchase","investment_acquisition","16983","INR","INCX0009purchase",,,"matched"
"synthetic","generated_for_testing","TXN00760","USR0010","2025-05-01","investment_sale","investment_disposal","17120","INR","INCX0010sale","INV0010",,"review"
"synthetic","generated_for_testing","TXN00761","USR0011","2025-05-02","rent_receipt","income_receipt","17257","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00762","USR0012","2025-05-03","salary_credit","income_receipt","17394","INR","INC001201",,,"matched"
"synthetic","generated_for_testing","TXN00763","USR0013","2025-05-04","bank_interest_credit","income_receipt","17531","INR","INC001302",,,"matched"
"synthetic","generated_for_testing","TXN00764","USR0014","2025-05-05","freelance_receipt","income_receipt","17668","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00765","USR0015","2025-05-06","investment_purchase","investment_acquisition","17805","INR","INCX0015purchase",,,"review"
"synthetic","generated_for_testing","TXN00766","USR0016","2025-05-07","investment_sale","investment_disposal","17942","INR","INCX0016sale","INV0016","CG0016","matched"
"synthetic","generated_for_testing","TXN00767","USR0017","2025-05-08","rent_receipt","income_receipt","18079","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00768","USR0018","2025-05-09","salary_credit","income_receipt","18216","INR","INC001801",,,"matched"
"synthetic","generated_for_testing","TXN00769","USR0019","2025-05-10","bank_interest_credit","income_receipt","18353","INR","INC001902",,,"matched"
"synthetic","generated_for_testing","TXN00770","USR0020","2025-05-11","freelance_receipt","income_receipt","18490","INR",,,,"review"
"synthetic","generated_for_testing","TXN00771","USR0021","2025-05-12","investment_purchase","investment_acquisition","18627","INR","INCX0021purchase",,,"matched"
"synthetic","generated_for_testing","TXN00772","USR0022","2025-05-13","investment_sale","investment_disposal","18764","INR","INCX0022sale","INV0022",,"matched"
"synthetic","generated_for_testing","TXN00773","USR0023","2025-05-14","rent_receipt","income_receipt","18901","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00774","USR0024","2025-05-15","salary_credit","income_receipt","19038","INR","INC002401",,,"matched"
"synthetic","generated_for_testing","TXN00775","USR0025","2025-05-16","bank_interest_credit","income_receipt","19175","INR","INC002502",,,"review"
"synthetic","generated_for_testing","TXN00776","USR0026","2025-05-17","freelance_receipt","income_receipt","19312","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00777","USR0027","2025-05-18","investment_purchase","investment_acquisition","19449","INR","INCX0027purchase",,,"matched"
"synthetic","generated_for_testing","TXN00778","USR0028","2025-05-19","investment_sale","investment_disposal","19586","INR","INCX0028sale","INV0028","CG0028","matched"
"synthetic","generated_for_testing","TXN00779","USR0029","2025-05-20","rent_receipt","income_receipt","19723","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00780","USR0030","2025-05-21","salary_credit","income_receipt","19860","INR","INC003001",,,"review"
"synthetic","generated_for_testing","TXN00781","USR0031","2025-05-22","bank_interest_credit","income_receipt","19997","INR","INC003102",,,"matched"
"synthetic","generated_for_testing","TXN00782","USR0032","2025-05-23","freelance_receipt","income_receipt","20134","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00783","USR0033","2025-05-24","investment_purchase","investment_acquisition","20271","INR","INCX0033purchase",,,"matched"
"synthetic","generated_for_testing","TXN00784","USR0034","2025-05-25","investment_sale","investment_disposal","20408","INR","INCX0034sale","INV0034",,"matched"
"synthetic","generated_for_testing","TXN00785","USR0035","2025-05-26","rent_receipt","income_receipt","20545","INR","INC003503",,,"review"
"synthetic","generated_for_testing","TXN00786","USR0036","2025-05-27","salary_credit","income_receipt","20682","INR","INC003601",,,"matched"
"synthetic","generated_for_testing","TXN00787","USR0037","2025-05-28","bank_interest_credit","income_receipt","20819","INR","INC003702",,,"matched"
"synthetic","generated_for_testing","TXN00788","USR0038","2025-05-29","freelance_receipt","income_receipt","20956","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00789","USR0039","2025-05-30","investment_purchase","investment_acquisition","21093","INR","INCX0039purchase",,,"matched"
"synthetic","generated_for_testing","TXN00790","USR0040","2025-05-31","investment_sale","investment_disposal","21230","INR","INCX0040sale","INV0040","CG0040","review"
"synthetic","generated_for_testing","TXN00791","USR0041","2025-06-01","rent_receipt","income_receipt","21367","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00792","USR0042","2025-06-02","salary_credit","income_receipt","21504","INR","INC004201",,,"matched"
"synthetic","generated_for_testing","TXN00793","USR0043","2025-06-03","bank_interest_credit","income_receipt","21641","INR","INC004302",,,"matched"
"synthetic","generated_for_testing","TXN00794","USR0044","2025-06-04","freelance_receipt","income_receipt","21778","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00795","USR0045","2025-06-05","investment_purchase","investment_acquisition","21915","INR","INCX0045purchase",,,"review"
"synthetic","generated_for_testing","TXN00796","USR0046","2025-06-06","investment_sale","investment_disposal","22052","INR","INCX0046sale","INV0046",,"matched"
"synthetic","generated_for_testing","TXN00797","USR0047","2025-06-07","rent_receipt","income_receipt","22189","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00798","USR0048","2025-06-08","salary_credit","income_receipt","22326","INR","INC004801",,,"matched"
"synthetic","generated_for_testing","TXN00799","USR0049","2025-06-09","bank_interest_credit","income_receipt","22463","INR","INC004902",,,"matched"
"synthetic","generated_for_testing","TXN00800","USR0050","2025-06-10","freelance_receipt","income_receipt","22600","INR",,,,"review"
"synthetic","generated_for_testing","TXN00801","USR0001","2025-06-11","investment_purchase","investment_acquisition","22737","INR","INCX0001purchase",,,"matched"
"synthetic","generated_for_testing","TXN00802","USR0002","2025-06-12","investment_sale","investment_disposal","22874","INR","INCX0002sale","INV0002",,"matched"
"synthetic","generated_for_testing","TXN00803","USR0003","2025-06-13","rent_receipt","income_receipt","23011","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00804","USR0004","2025-06-14","salary_credit","income_receipt","23148","INR","INC000401",,,"matched"
"synthetic","generated_for_testing","TXN00805","USR0005","2025-06-15","bank_interest_credit","income_receipt","23285","INR","INC000502",,,"review"
"synthetic","generated_for_testing","TXN00806","USR0006","2025-06-16","freelance_receipt","income_receipt","23422","INR","INC000603",,,"matched"
"synthetic","generated_for_testing","TXN00807","USR0007","2025-06-17","investment_purchase","investment_acquisition","23559","INR","INCX0007purchase",,,"matched"
"synthetic","generated_for_testing","TXN00808","USR0008","2025-06-18","investment_sale","investment_disposal","23696","INR","INCX0008sale","INV0008","CG0008","matched"
"synthetic","generated_for_testing","TXN00809","USR0009","2025-06-19","rent_receipt","income_receipt","23833","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00810","USR0010","2025-06-20","salary_credit","income_receipt","23970","INR","INC001001",,,"review"
"synthetic","generated_for_testing","TXN00811","USR0011","2025-06-21","bank_interest_credit","income_receipt","24107","INR","INC001102",,,"matched"
"synthetic","generated_for_testing","TXN00812","USR0012","2025-06-22","freelance_receipt","income_receipt","24244","INR","INC001203",,,"matched"
"synthetic","generated_for_testing","TXN00813","USR0013","2025-06-23","investment_purchase","investment_acquisition","24381","INR","INCX0013purchase",,,"matched"
"synthetic","generated_for_testing","TXN00814","USR0014","2025-06-24","investment_sale","investment_disposal","24518","INR","INCX0014sale","INV0014",,"matched"
"synthetic","generated_for_testing","TXN00815","USR0015","2025-06-25","rent_receipt","income_receipt","24655","INR",,,,"review"
"synthetic","generated_for_testing","TXN00816","USR0016","2025-06-26","salary_credit","income_receipt","24792","INR","INC001601",,,"matched"
"synthetic","generated_for_testing","TXN00817","USR0017","2025-06-27","bank_interest_credit","income_receipt","24929","INR","INC001702",,,"matched"
"synthetic","generated_for_testing","TXN00818","USR0018","2025-06-28","freelance_receipt","income_receipt","25066","INR","INC001803",,,"matched"
"synthetic","generated_for_testing","TXN00819","USR0019","2025-06-29","investment_purchase","investment_acquisition","25203","INR","INCX0019purchase",,,"matched"
"synthetic","generated_for_testing","TXN00820","USR0020","2025-06-30","investment_sale","investment_disposal","25340","INR","INCX0020sale","INV0020","CG0020","review"
"synthetic","generated_for_testing","TXN00821","USR0021","2025-07-01","rent_receipt","income_receipt","25477","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00822","USR0022","2025-07-02","salary_credit","income_receipt","25614","INR","INC002201",,,"matched"
"synthetic","generated_for_testing","TXN00823","USR0023","2025-07-03","bank_interest_credit","income_receipt","25751","INR","INC002302",,,"matched"
"synthetic","generated_for_testing","TXN00824","USR0024","2025-07-04","freelance_receipt","income_receipt","25888","INR","INC002403",,,"matched"
"synthetic","generated_for_testing","TXN00825","USR0025","2025-07-05","investment_purchase","investment_acquisition","26025","INR","INCX0025purchase",,,"review"
"synthetic","generated_for_testing","TXN00826","USR0026","2025-07-06","investment_sale","investment_disposal","26162","INR","INCX0026sale","INV0026",,"matched"
"synthetic","generated_for_testing","TXN00827","USR0027","2025-07-07","rent_receipt","income_receipt","26299","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00828","USR0028","2025-07-08","salary_credit","income_receipt","26436","INR","INC002801",,,"matched"
"synthetic","generated_for_testing","TXN00829","USR0029","2025-07-09","bank_interest_credit","income_receipt","26573","INR","INC002902",,,"matched"
"synthetic","generated_for_testing","TXN00830","USR0030","2025-07-10","freelance_receipt","income_receipt","26710","INR","INC003003",,,"review"
"synthetic","generated_for_testing","TXN00831","USR0031","2025-07-11","investment_purchase","investment_acquisition","26847","INR","INCX0031purchase",,,"matched"
"synthetic","generated_for_testing","TXN00832","USR0032","2025-07-12","investment_sale","investment_disposal","26984","INR","INCX0032sale","INV0032","CG0032","matched"
"synthetic","generated_for_testing","TXN00833","USR0033","2025-07-13","rent_receipt","income_receipt","27121","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00834","USR0034","2025-07-14","salary_credit","income_receipt","27258","INR","INC003401",,,"matched"
"synthetic","generated_for_testing","TXN00835","USR0035","2025-07-15","bank_interest_credit","income_receipt","27395","INR","INC003502",,,"review"
"synthetic","generated_for_testing","TXN00836","USR0036","2025-07-16","freelance_receipt","income_receipt","27532","INR","INC003603",,,"matched"
"synthetic","generated_for_testing","TXN00837","USR0037","2025-07-17","investment_purchase","investment_acquisition","27669","INR","INCX0037purchase",,,"matched"
"synthetic","generated_for_testing","TXN00838","USR0038","2025-07-18","investment_sale","investment_disposal","27806","INR","INCX0038sale","INV0038",,"matched"
"synthetic","generated_for_testing","TXN00839","USR0039","2025-07-19","rent_receipt","income_receipt","27943","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00840","USR0040","2025-07-20","salary_credit","income_receipt","28080","INR","INC004001",,,"review"
"synthetic","generated_for_testing","TXN00841","USR0041","2025-07-21","bank_interest_credit","income_receipt","28217","INR","INC004102",,,"matched"
"synthetic","generated_for_testing","TXN00842","USR0042","2025-07-22","freelance_receipt","income_receipt","28354","INR","INC004203",,,"matched"
"synthetic","generated_for_testing","TXN00843","USR0043","2025-07-23","investment_purchase","investment_acquisition","28491","INR","INCX0043purchase",,,"matched"
"synthetic","generated_for_testing","TXN00844","USR0044","2025-07-24","investment_sale","investment_disposal","28628","INR","INCX0044sale","INV0044","CG0044","matched"
"synthetic","generated_for_testing","TXN00845","USR0045","2025-07-25","rent_receipt","income_receipt","28765","INR",,,,"review"
"synthetic","generated_for_testing","TXN00846","USR0046","2025-07-26","salary_credit","income_receipt","28902","INR","INC004601",,,"matched"
"synthetic","generated_for_testing","TXN00847","USR0047","2025-07-27","bank_interest_credit","income_receipt","29039","INR","INC004702",,,"matched"
"synthetic","generated_for_testing","TXN00848","USR0048","2025-07-28","freelance_receipt","income_receipt","29176","INR","INC004803",,,"matched"
"synthetic","generated_for_testing","TXN00849","USR0049","2025-07-29","investment_purchase","investment_acquisition","29313","INR","INCX0049purchase",,,"matched"
"synthetic","generated_for_testing","TXN00850","USR0050","2025-07-30","investment_sale","investment_disposal","29450","INR","INCX0050sale","INV0050",,"review"
"synthetic","generated_for_testing","TXN00851","USR0001","2025-07-31","rent_receipt","income_receipt","29587","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00852","USR0002","2025-08-01","salary_credit","income_receipt","29724","INR","INC000201",,,"matched"
"synthetic","generated_for_testing","TXN00853","USR0003","2025-08-02","bank_interest_credit","income_receipt","29861","INR","INC000302",,,"matched"
"synthetic","generated_for_testing","TXN00854","USR0004","2025-08-03","freelance_receipt","income_receipt","29998","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00855","USR0005","2025-08-04","investment_purchase","investment_acquisition","30135","INR","INCX0005purchase",,,"review"
"synthetic","generated_for_testing","TXN00856","USR0006","2025-08-05","investment_sale","investment_disposal","30272","INR","INCX0006sale","INV0006",,"matched"
"synthetic","generated_for_testing","TXN00857","USR0007","2025-08-06","rent_receipt","income_receipt","30409","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00858","USR0008","2025-08-07","salary_credit","income_receipt","30546","INR","INC000801",,,"matched"
"synthetic","generated_for_testing","TXN00859","USR0009","2025-08-08","bank_interest_credit","income_receipt","30683","INR","INC000902",,,"matched"
"synthetic","generated_for_testing","TXN00860","USR0010","2025-08-09","freelance_receipt","income_receipt","30820","INR",,,,"review"
